Date,City,Country,co,no2,o3,pm10,pm25,so2
2/21/2019,Matsuyama,JP,5.6,8.4,32,18,63,2.9
2/21/2019,Melbourne,AU,1.2,4.7,10.4,17,12,4.3
2/21/2019,Metz,FR,4.6,19,5.3,39,78,0.9
2/21/2019,Mexico City,MX,5.4,12.1,11.2,29,38,2.9
2/21/2019,Middelburg,ZA,4.7,12.4,5.3,41,63,2.6
2/21/2019,Milan,IT,0.1,43.5,10.2,66,155,1.1
2/21/2019,Milwaukee,US,3.3,14.9,36.1,30,67,2.9
2/21/2019,Miskolc,HU,7.1,9.5,10,36,82,4
2/21/2019,Mokpo,KR,10,9.3,28.9,56,139,7.2
2/21/2019,Monterrey,MX,0,0,0,0,0,0
2/21/2019,Morelia,MX,5.2,11,8.5,26,38,5.7
2/21/2019,Mumbai,IN,16.1,12.1,21,75,114,9.4
2/21/2019,Muzaffarnagar,IN,6.9,10.4,6.2,73,147,9.4
2/21/2019,Nagoya,JP,3.4,7.5,32,10,42,5.8
2/21/2019,Naha,JP,3.4,4.7,26.4,11,17,1.5
2/21/2019,Nanchang,CN,8.2,12.8,11.4,22,65,1.6
2/21/2019,Nancy,FR,4.6,22.1,3.3,40,80,2.1
2/21/2019,Nanjing,CN,9.1,17.4,22.4,82,174,5.1
2/21/2019,Nanning,CN,10,10.1,4.9,29,59,3.6
2/21/2019,Nantes,FR,0.1,11.1,10.5,27,73,0.6
2/21/2019,Naples,IT,9.1,27.2,12.6,65,152,1
2/21/2019,Nara-shi,JP,4.5,6.5,32,19,65,4.3
2/21/2019,Nashik,IN,6.8,10.4,42.8,63,108,2.2
2/21/2019,Newcastle,AU,2.3,1.9,17.6,16,28,1.5
2/21/2019,Niigata,JP,3.4,5.6,35.2,12,46,1.5
2/21/2019,Ningbo,CN,7.3,14.7,25.6,30,80,2.6
2/21/2019,Novi Sad,RS,5.3,6,14.2,33,86,3.4
2/21/2019,Okayama,JP,3.4,7.5,28.9,20,68,5.8
2/21/2019,Osaka,JP,3.4,8.4,32,21,68,2.9
2/21/2019,Oviedo,ES,0.1,11,9.8,31,63,3.1
2/21/2019,Pachuca de Soto,MX,10.7,0.2,11.6,41,52,2.6
2/21/2019,Paris,FR,0.1,41.6,1.1,58,118,1.4
2/21/2019,Phoenix,US,2.9,13.9,24.8,6,13,0.1
2/21/2019,Pohang,KR,5.6,18.6,24.1,57,152,5.8
2/21/2019,Potsdam,DE,0.1,11,17.5,25,68,0.6
2/21/2019,Pécs,HU,6.9,20.8,5.4,45,107,1.3
2/21/2019,Płock,PL,1.9,7.6,14.3,24,74,1.1
2/21/2019,Qingdao,CN,0.1,22.4,20.8,114,193,7.1
2/21/2019,Qinhuangdao,CN,22.4,33.9,11,98,179,17.8
2/21/2019,Qiqihar,CN,4.8,8.3,28.9,40,82,5.6
2/21/2019,Rayong,TH,0.1,5.8,4.8,26,53,1.1
2/21/2019,Rijeka,HR,0.1,13.1,19.5,40,122,4
2/21/2019,Rome,IT,0.1,20.6,9.4,39,85,0.8
2/21/2019,Saint-Denis,RE,0.1,1.6,12.4,4,31,0.4
2/21/2019,Saitama,JP,3.4,6.5,31.2,6,21,1.5
2/21/2019,Samsun,TR,4.2,21.1,15.1,65,46,3.1
2/21/2019,Samut Prakan,TH,0.1,7,9.1,27,59,3.2
2/21/2019,Santiago,CL,3.2,10.1,11.6,43,59,10.7
2/21/2019,Sapporo,JP,3.4,20.4,25.6,15,50,2.9
2/21/2019,Sarajevo,BA,5,13.8,23.2,62,156,17.3
2/21/2019,Sejong,KR,10,28.8,14.5,74,162,5.8
2/21/2019,Sendai,JP,0.1,7.5,30.4,9,30,8.6
2/21/2019,Seongnam-si,KR,10,38,7.3,72,160,5.8
2/21/2019,Seoul,KR,10,45.4,8,63,154,7.2
2/21/2019,Shanghai,CN,6.4,15.1,30.5,54,151,3.1
2/21/2019,Shantou,CN,7.4,7.8,19.5,31,80,4.1
2/21/2019,Shenyang,CN,13.6,27.5,13.5,69,157,17.3
2/21/2019,Shenzhen,CN,4.9,7.4,16.3,24,63,2.6
2/21/2019,Shijiazhuang,CN,22.6,27.9,7.4,233,313,8.2
2/21/2019,Shizuoka,JP,3.4,7.5,28.9,9,25,1.5
2/21/2019,Skopje,MK,0.1,9.5,8.7,61,140,2.5
2/21/2019,Strasbourg,FR,0.1,28.8,22.8,50,87,1.6
2/21/2019,Suncheon,KR,6.7,14.9,32,52,119,5.8
2/21/2019,Surrey,CA,0.1,8.2,3.9,10,12,0.2
2/21/2019,Suwon,KR,8.9,35.2,9.6,69,162,5.8
2/21/2019,Suzhou,CN,6.4,19.2,24.4,64,158,2.6
2/21/2019,Swansea,GB,2.7,10.6,25.7,24,46,3.1
2/21/2019,Sydney,AU,2.3,5.6,13.6,16,25,1.5
2/21/2019,Szeged,HU,5.2,8.4,9.1,27,67,5
2/21/2019,São José dos Campos,BR,2.8,7.8,8.2,16,34,1.6
2/21/2019,São Paulo,BR,5.5,16,8.6,17,50,0.6
2/21/2019,Tabriz,IR,0,0,0,0,0,0
2/21/2019,Taichung,TW,4.9,13.9,13.6,47,87,2.9
2/21/2019,Tainan,TW,5.2,13.9,15.2,67,153,2.9
2/21/2019,Taipei,TW,4.8,12.1,23.3,21,42,2.9
2/21/2019,Taitung City,TW,3,2.8,10.4,17,25,1.5
2/21/2019,Taiyuan,CN,11.3,27,11.4,65,142,17.8
2/21/2019,Takamatsu,JP,3.4,6.5,32.8,20,61,4.3
2/21/2019,Talca,CL,5.5,6.6,5.7,21,17,0.9
2/21/2019,Taoyuan City,TW,5.2,13.9,21.6,33,61,4.3
2/21/2019,Tehran,IR,0,0,0,0,0,0
2/21/2019,Tepic,MX,5.4,6.3,23.6,33,34,9
2/21/2019,Thiruvananthapuram,IN,5.5,2.1,26.3,45,66,1
2/21/2019,Tokyo,JP,3.4,8.4,31.2,7,25,1.5
2/21/2019,Toluca,MX,6,13.9,11.2,45,61,7.2
2/21/2019,Toyama,JP,4.5,5.6,28.9,14,46,1.5
2/21/2019,Trabzon,TR,6.3,25.2,22,49,78,8.7
2/21/2019,Tucson,US,2.5,4.8,31.2,10,17,0.2
2/21/2019,Ulan Bator,MN,0.3,15.8,4.1,103,204,14.2
2/21/2019,Ulsan,KR,7.8,21.3,24.8,58,139,4.3
2/21/2019,Utrecht,NL,2.8,19.3,6.9,29,73,0.5
2/21/2019,Utsunomiya,JP,3.4,9.3,25.6,7,21,1.5
2/21/2019,Vancouver,CA,0.1,6.8,7.4,7,15,0.3
2/21/2019,Vereeniging,ZA,3.5,4.2,13,17,57,1.1
2/21/2019,Visakhapatnam,IN,6.7,18.6,2.9,67,117,4.3
2/21/2019,Warsaw,PL,3.8,13,11.3,24,75,2.1
2/21/2019,Wollongong,AU,2.3,2.8,14.5,13,20,8.6
2/21/2019,Wrocław,PL,4.3,13.9,16.5,30,72,2.6
2/21/2019,Wuhan,CN,7.9,13.8,14.3,62,162,3.1
2/21/2019,Wuxi,CN,9.1,18.3,22,73,166,4.6
2/21/2019,Xiamen,CN,5.5,6.9,19.1,26,68,1.6
2/21/2019,Xining,CN,12.7,13.8,24.8,63,144,7.1
2/21/2019,Xinxiang,CN,18.6,24.3,8.6,163,275,5.6
2/21/2019,Xi’an,CN,12,22,15.5,108,196,6.1
2/21/2019,Xuchang,CN,14.5,18.8,13.5,140,339,5.1
2/21/2019,Yazd,IR,0,0,0,0,0,0
2/21/2019,Yeosu,KR,7.8,18.6,24.8,55,129,10
2/21/2019,Yinchuan,CN,14.5,22.4,18.3,67,144,14.2
2/21/2019,Yokohama,JP,4.5,9.3,29.6,7,21,2.9
2/21/2019,Yunfu,CN,7.4,10.1,2.9,25,53,3.6
2/21/2019,Zenica,BA,8.9,10.6,7,76,144,50.3
2/21/2019,Zhengzhou,CN,12.7,36.6,6.5,140,257,5.1
2/21/2019,Zhuzhou,CN,6.4,11.5,10.2,44,112,3.6
2/21/2019,Ürümqi,CN,19,28.8,26.4,136,224,6.1
2/21/2019,İzmit,TR,22.6,25.8,4.6,67,136,8.6
2/21/2019,Łódź,PL,4.2,7.6,15.6,30,95,2.7
2/21/2019,Ōita,JP,4.5,4.7,39.2,18,55,2.9
2/22/2019,Adapazarı,TR,16.6,15.3,23.3,66,129,18.1
2/22/2019,Adelaide,AU,0.2,0.1,0,10,7,0.1
2/22/2019,Aguascalientes,MX,2.4,5.6,396.4,22,4,4.2
2/22/2019,Akita,JP,3.4,6.5,40,30,93,2.9
2/22/2019,Amsterdam,NL,3.8,20.8,4,23,64,0.2
2/22/2019,Andong,KR,5.6,19.5,8.8,63,153,7.2
2/22/2019,Ankara,TR,14.6,41.2,2.9,57,72,6.1
2/22/2019,Antwerpen,BE,0.1,21.1,4.1,39,98,1.1
2/22/2019,Anyang,CN,21.9,29.3,8.6,170,303,8.2
2/22/2019,Atlanta,US,2.7,8.4,19.2,17,30,0.5
2/22/2019,Bangkok,TH,0.1,8.1,5.2,26,57,1.6
2/22/2019,Beijing,CN,14.5,33.9,7,95,177,3.1
2/22/2019,Belfast,GB,1.5,8.7,27.3,30,63,0.9
2/22/2019,Belgrade,RS,8.5,14.2,10.5,33,100,3.8
2/22/2019,Bengaluru,IN,7.3,16,13.8,69,96,2.6
2/22/2019,Berlin,DE,0.1,7.4,19,17,59,0.7
2/22/2019,Bhopal,IN,4.5,9.6,18.4,85,104,9
2/22/2019,Bilbao,ES,0.1,15.1,18.7,42,78,3.6
2/22/2019,Bogotá,CO,5.5,6.9,6.2,46,74,0.7
2/22/2019,Brescia,IT,0.1,48.5,19.1,72,157,3.6
2/22/2019,Brisbane,AU,0.1,0.1,0.1,12,18,0.1
2/22/2019,Bristol,GB,1.8,19.7,9.7,24,70,1.1
2/22/2019,Brussels,BE,0.1,17.9,4.1,35,90,0.6
2/22/2019,Budapest,HU,3.7,8.2,19.2,14,26,0.9
2/22/2019,Burgos,ES,0.1,15.6,16.3,40,42,1.6
2/22/2019,Bursa,TR,37.4,20.8,5.8,90,157,10.7
2/22/2019,Busan,KR,5.6,29.7,20,44,99,7.2
2/22/2019,Bydgoszcz,PL,3,4,27.2,17,50,0.8
2/22/2019,Calama,CL,2.6,3.4,2.5,43,21,1.1
2/22/2019,Cardiff,GB,1.8,19.2,11.8,34,102,1.1
2/22/2019,Changchun,CN,10,26.1,45.1,68,160,11.2
2/22/2019,Changsha,CN,8.2,11.5,19.9,70,168,3.1
2/22/2019,Changwon,KR,6.7,32.5,12.1,57,122,5.8
2/22/2019,Changzhou,CN,8.2,16.5,26.4,51,139,4.1
2/22/2019,Charleroi,BE,0.1,21.5,3.3,37,90,0.6
2/22/2019,Chengdu,CN,12.1,34.8,2.5,89,167,5.1
2/22/2019,Cheongju-si,KR,7.8,36.2,8,82,171,5.8
2/22/2019,Chiang Mai,TH,0.1,15,9.1,65,160,1.1
2/22/2019,Chiba,JP,3.4,13,25.6,11,42,1.5
2/22/2019,Chicago,US,3.3,18.6,34.4,35,75,1.5
2/22/2019,Chon Buri,TH,0.1,5.2,6,31,46,1.1
2/22/2019,Chongqing,CN,10,21.1,8.6,72,159,5.6
2/22/2019,Chuncheon,KR,10,24.1,8.8,68,139,4.3
2/22/2019,Concepción,CL,10.4,3.3,3.2,14,14,1.8
2/22/2019,Cuernavaca,MX,5.6,7.8,12.1,16,17,2.9
2/22/2019,Daegu,KR,8.9,35.2,7.3,60,147,5.8
2/22/2019,Daejeon,KR,8.9,37.1,6.4,73,161,5.8
2/22/2019,Darwin,AU,2.9,0.3,4.4,19,21,0.4
2/22/2019,Delhi,IN,7.4,13.5,7.3,87,157,6.1
2/22/2019,Denver,US,1.9,8.7,6.1,21,61,0.6
2/22/2019,Dongguan,CN,10,11,11.4,19,50,4.1
2/22/2019,Donostia / San Sebastián,ES,0.1,22.9,24.4,45,76,1.6
2/22/2019,Douliu,TW,4.4,11.2,22.4,50,76,4.3
2/22/2019,East London,ZA,4.4,1.4,4.5,32,46,11.2
2/22/2019,Edinburgh,GB,1.5,10.6,29.7,26,51,2.1
2/22/2019,Erzurum,TR,31.6,43.5,15.9,102,184,15.8
2/22/2019,Foshan,CN,10,11.5,7,25,46,3.1
2/22/2019,Fresno,US,3.2,11.2,17.6,12,31,1.5
2/22/2019,Fukuoka,JP,5.6,13,20.8,24,76,4.3
2/22/2019,Fushun,CN,13.6,26.1,14.7,94,177,14.7
2/22/2019,Fuzhou,CN,5.5,8.3,26,18,38,1.6
2/22/2019,Gasteiz / Vitoria,ES,0.1,27.5,11.4,51,80,2.1
2/22/2019,Gdańsk,PL,2.8,4,27.1,10,18,0.6
2/22/2019,Gent,BE,0.1,16.5,8.2,41,102,0.6
2/22/2019,Ghāziābād,IN,7.4,15.8,16.3,107,163,6.7
2/22/2019,Gifu-shi,JP,4.5,10.2,24.8,13,53,2.9
2/22/2019,Guadalajara,MX,5.1,5.9,11.1,25,32,3.3
2/22/2019,Guangzhou,CN,10,12.8,7,21,59,2.6
2/22/2019,Guiyang,CN,6.4,8.3,17.9,41,91,5.6
2/22/2019,Gwangju,KR,7.8,24.1,16.8,63,155,4.3
2/22/2019,Haarlem,NL,2.6,16.8,6.1,20,58,0.2
2/22/2019,Haifa,IL,3.4,7.5,29,17,53,0.6
2/22/2019,Haikou,CN,5.6,4.2,11.4,33,59,2.6
2/22/2019,Hamburg,DE,0.1,11.5,18.7,20,55,1.6
2/22/2019,Hangzhou,CN,9.1,13.3,19.9,40,99,4.1
2/22/2019,Harbin,CN,9.1,20.2,26.9,75,162,12.2
2/22/2019,Hefei,CN,6.4,17.4,29.3,44,124,1.6
2/22/2019,Hegang,CN,3.8,3.7,38.6,37,76,3.6
2/22/2019,Hiroshima,JP,6.7,12.1,24.8,31,87,2.9
2/22/2019,Hong Kong,HK,10.4,20.8,4.5,23,59,2.6
2/22/2019,Hsinchu,TW,4,9.3,26.4,19,46,2.9
2/22/2019,Hyderabad,IN,5.5,14.3,8.7,77,116,2.2
2/22/2019,Hāpur,IN,6.8,15.1,3.4,105,176,2.7
2/22/2019,Incheon,KR,10,40.8,10.4,58,139,7.2
2/22/2019,Istanbul,TR,18.9,23,7,67,157,4.8
2/22/2019,Jacksonville,US,3.8,3.7,7.8,16,35,0.6
2/22/2019,Jaipur,IN,7.1,12.6,12.4,63,105,4.2
2/22/2019,Jeju City,KR,6.7,18.6,32.8,49,124,4.3
2/22/2019,Jeonju,KR,7.8,22.3,15.2,68,160,7.2
2/22/2019,Jieyang,CN,9.4,7.8,15.1,31,46,5.1
2/22/2019,Jinan,CN,0.1,37.5,12.2,111,189,15.2
2/22/2019,Johannesburg,ZA,4.5,4.2,14.3,40,76,1.4
2/22/2019,Kagoshima,JP,3.4,9.3,22.4,21,68,2.9
2/22/2019,Kanazawa,JP,2.3,6.5,32.8,23,65,2.9
2/22/2019,Kaohsiung,TW,4.7,13.9,18.4,50,87,2.9
2/22/2019,Karaj,IR,0,0,0,0,0,0
2/22/2019,Katowice,PL,3.9,5.9,22.7,14,55,2.2
2/22/2019,Kecskemét,HU,1.3,6.6,20.8,25,1,0.6
2/22/2019,Keelung,TW,3.9,5.6,34.4,18,25,2.9
2/22/2019,Kobe,JP,3.4,13.9,32,31,93,2.9
2/22/2019,Kochi,JP,5.6,8.4,21.6,20,65,1.5
2/22/2019,Kolkata,IN,6.1,24.3,6.5,95,162,12.8
2/22/2019,Kumamoto,JP,4.5,13,17.6,26,74,2.9
2/22/2019,Kunming,CN,5.5,10.1,31.7,50,99,5.6
2/22/2019,Kyoto,JP,4.5,12.1,31.2,28,82,1.5
2/22/2019,Kütahya,TR,8.8,17.4,10.6,73,104,19.8
2/22/2019,Lampang,TH,0.1,4.7,17.8,72,159,1.1
2/22/2019,Lanzhou,CN,11.8,26.6,10.6,66,137,8.7
2/22/2019,Las Vegas,US,0.1,3.2,15.5,8,15,0.2
2/22/2019,Leeds,GB,4.2,31.3,2.2,33,85,2.9
2/22/2019,Lhasa,CN,6.4,6.9,19.5,20,30,2.1
2/22/2019,Lima,PE,18.1,7.1,3.9,47,43,20.8
2/22/2019,Livorno,IT,0.1,36.2,35,23,61,1.8
2/22/2019,Liège,BE,0.1,18.8,2.5,45,105,1.1
2/22/2019,London,GB,10,26.8,3.4,30,72,3.8
2/22/2019,Macau,MO,7.3,12.5,8.5,35,65,1.2
2/22/2019,Madrid,ES,0.1,27,9,41,63,6.6
2/22/2019,Marseille,FR,0.1,24.1,2.9,46,85,0.9
2/22/2019,Matsuyama,JP,5.6,13.9,20.8,28,85,2.9
2/22/2019,Melbourne,AU,1.2,3.8,12.1,9,12,1.5
2/22/2019,Metz,FR,3.7,18.3,14.3,44,89,0.9
2/22/2019,Mexico City,MX,6.2,13.9,10.5,32,42,2.9
2/22/2019,Middelburg,ZA,4.6,11.9,7,29,63,1.1
2/22/2019,Milan,IT,0.1,46.7,8.2,69,154,1.1
2/22/2019,Milwaukee,US,3.3,18.6,37.6,35,80,1.5
2/22/2019,Miskolc,HU,5.3,5.9,19,22,67,2
2/22/2019,Mokpo,KR,10,13,24.1,56,144,5.8
2/22/2019,Monterrey,MX,0,0,0,0,0,0
2/22/2019,Morelia,MX,4.9,9.3,8.7,23,50,6.5
2/22/2019,Mumbai,IN,17.4,11,16.8,71,108,9.5
2/22/2019,Muzaffarnagar,IN,10.4,12.8,8.8,83,157,5.9
2/22/2019,Nagoya,JP,4.5,20.4,19.2,14,53,2.9
2/22/2019,Naha,JP,4.5,3.8,23.3,11,17,1.5
2/22/2019,Nanchang,CN,7.3,12.4,13.5,27,65,1.6
2/22/2019,Nancy,FR,1.9,14.7,9.7,38,71,0.6
2/22/2019,Nanjing,CN,7.3,15.6,24.4,58,144,4.1
2/22/2019,Nanning,CN,9.1,10.1,14.3,28,61,4.6
2/22/2019,Nantes,FR,0.1,11,7.7,30,70,0.6
2/22/2019,Naples,IT,8.2,24.6,16.4,61,142,1.1
2/22/2019,Nara-shi,JP,4.5,7.5,26.4,24,76,4.3
2/22/2019,Nashik,IN,6.1,5.9,37.4,60,98,2.2
2/22/2019,Newport,GB,1.8,19.7,8.6,26,78,1.1
2/22/2019,Niigata,JP,4.5,7.5,25.6,23,72,1.5
2/22/2019,Ningbo,CN,8.2,12.8,25.6,29,85,2.6
2/22/2019,Novi Sad,RS,3.8,4.7,15.9,24,78,3.2
2/22/2019,Okayama,JP,4.5,11.2,24.1,30,97,5.8
2/22/2019,Osaka,JP,4.5,13.9,29.6,30,87,4.3
2/22/2019,Oviedo,ES,0.1,12.8,11.4,46,74,4.1
2/22/2019,Pachuca de Soto,MX,7.9,0.3,12.1,34,51,2.6
2/22/2019,Paris,FR,0.1,41.4,1.8,62,133,1.4
2/22/2019,Phoenix,US,3.4,16.1,24.8,4,13,0.1
2/22/2019,Pohang,KR,5.6,21.3,24.8,47,114,5.8
2/22/2019,Port Elizabeth,ZA,0.3,1,0.9,28,42,0.6
2/22/2019,Potsdam,DE,0.1,7.8,18,18,62,0.7
2/22/2019,Pécs,HU,4.5,5.7,19.1,17,38,1
2/22/2019,Płock,PL,0.9,4.3,24.1,14,41,1.5
2/22/2019,Qingdao,CN,0.1,29.8,21.6,108,187,8.2
2/22/2019,Qinhuangdao,CN,24,37.5,9,106,188,16.3
2/22/2019,Qiqihar,CN,4.9,6.9,32.9,41,80,6.6
2/22/2019,Rayong,TH,0.1,6.4,5.6,27,50,1.1
2/22/2019,Rijeka,HR,0.1,8.3,20.1,20,96,3.6
2/22/2019,Rome,IT,0.1,17.9,12.6,37,82,0.4
2/22/2019,Saint Paul,US,3.3,15.8,27.2,22,70,1.5
2/22/2019,Saint-Denis,RE,0.1,2.2,12.1,4,28,0.4
2/22/2019,Saitama,JP,4.5,18.6,22.4,11,46,2.9
2/22/2019,Samsun,TR,4.5,21.1,14.7,55,34,5.6
2/22/2019,Samut Prakan,TH,0.1,6.4,6.4,24,53,2.7
2/22/2019,Santiago,CL,4.2,11.7,11.2,38,53,10.5
2/22/2019,Sapporo,JP,6.7,27.8,29.6,38,99,4.3
2/22/2019,Sarajevo,BA,5.4,17.4,8.2,60,151,16.3
2/22/2019,Sejong,KR,10,36.2,8.8,71,161,5.8
2/22/2019,Sendai,JP,0.3,18.6,25.6,22,68,28.6
2/22/2019,Seongnam-si,KR,8.9,43.6,7.3,68,154,5.8
2/22/2019,Seoul,KR,10,52.2,6.4,59,151,7.2
2/22/2019,Shanghai,CN,7.3,17.9,24,47,129,2.6
2/22/2019,Shantou,CN,8.2,6.9,21.2,20,53,4.1
2/22/2019,Shenyang,CN,20.8,37.1,7.4,107,193,22.8
2/22/2019,Shenzhen,CN,8.5,12.8,15.1,23,57,2.6
2/22/2019,Shijiazhuang,CN,27.7,38.4,9.4,262,336,14.2
2/22/2019,Shizuoka,JP,3.4,10.2,22.4,11,34,1.5
2/22/2019,Skopje,MK,0.1,11.1,4.9,64,144,2.1
2/22/2019,Strasbourg,FR,0.1,29.3,7.8,47,97,1.6
2/22/2019,Suncheon,KR,7.8,23.2,24.8,44,104,5.8
2/22/2019,Surrey,CA,0.1,7.6,5,10,24,0.2
2/22/2019,Suwon,KR,7.8,41.7,8,64,156,7.2
2/22/2019,Suzhou,CN,8.2,20.6,22.4,56,153,3.1
2/22/2019,Swansea,GB,2.7,8.7,24,28,65,1.1
2/22/2019,Sydney,AU,2.3,5.6,10.4,14,25,1.5
2/22/2019,Szeged,HU,4.8,5.3,9.8,20,55,4.8
2/22/2019,São José dos Campos,BR,1.9,8.3,5.7,13,38,1.6
2/22/2019,São Paulo,BR,6.4,17,7.8,19,50,0.6
2/22/2019,Tabriz,IR,0,0,0,0,0,0
2/22/2019,Taichung,TW,4.3,13,21.6,30,59,2.9
2/22/2019,Tainan,TW,4.7,11.2,19.2,57,102,2.9
2/22/2019,Taipei,TW,4.8,13,28.1,17,25,2.9
2/22/2019,Taitung City,TW,3,2.8,18.4,16,34,1.5
2/22/2019,Taiyuan,CN,12.7,31.1,12.2,81,162,19.3
2/22/2019,Takamatsu,JP,4.5,9.3,25.6,28,82,2.9
2/22/2019,Talca,CL,5.2,6.1,5.6,19,15,0.8
2/22/2019,Taoyuan City,TW,4.6,13,26.4,16,42,2.9
2/22/2019,Tehran,IR,0,0,0,0,0,0
2/22/2019,Tepic,MX,4.9,10.7,12.4,39,46,9.5
2/22/2019,Thiruvananthapuram,IN,6.3,2.9,23.7,46,72,1.3
2/22/2019,Tokyo,JP,4.5,20.4,23.3,11,46,2.9
2/22/2019,Toluca,MX,5.7,13.9,10.8,41,68,7.2
2/22/2019,Toyama,JP,4.5,6.5,25.6,22,68,1.5
2/22/2019,Trabzon,TR,5.7,24.3,26.9,54,112,7.6
2/22/2019,Tucson,US,3.3,8,26.4,6,21,0.2
2/22/2019,Ulan Bator,MN,0.2,11.9,6.5,85,192,10.9
2/22/2019,Ulsan,KR,6.7,26.9,21.6,44,102,5.8
2/22/2019,Utrecht,NL,2.7,21.1,3,27,73,0.6
2/22/2019,Utsunomiya,JP,3.4,14.9,18.4,11,42,1.5
2/22/2019,Vancouver,CA,0.1,6,7,7,18,0.2
2/22/2019,Vereeniging,ZA,4.7,4.6,13.5,30,104,2.1
2/22/2019,Visakhapatnam,IN,6.1,17.8,6.3,77,138,4.9
2/22/2019,Wakayama,JP,5.6,13.9,26.4,30,89,2.9
2/22/2019,Warsaw,PL,2.9,6.6,23.4,8,30,1.1
2/22/2019,Wollongong,AU,3.4,1.9,14.5,16,28,1.5
2/22/2019,Wrocław,PL,3.9,10.9,20.8,16,59,1.8
2/22/2019,Wuhan,CN,5.6,11.9,28.1,40,112,3.1
2/22/2019,Wuxi,CN,9.1,16.5,22,59,152,3.6
2/22/2019,Xiamen,CN,4.7,6,29.7,17,53,2.1
2/22/2019,Xining,CN,15.4,16.5,17.5,65,142,5.6
2/22/2019,Xinxiang,CN,19.4,35.7,11,163,270,9.7
2/22/2019,Xi’an,CN,12.5,22,11.4,99,181,3.6
2/22/2019,Xuchang,CN,10,14.2,32.9,89,189,5.1
2/22/2019,Yazd,IR,0,0,0,0,0,0
2/22/2019,Yeosu,KR,8.9,26.9,15.2,50,109,11.5
2/22/2019,Yinchuan,CN,19,31.1,13,84,161,13.2
2/22/2019,Yokohama,JP,3.4,19.5,22.4,11,34,4.3
2/22/2019,Yunfu,CN,8.3,7.4,11.8,22,50,4.1
2/22/2019,Zenica,BA,7.4,10.6,7.4,70,160,50.6
2/22/2019,Zhengzhou,CN,12.8,33.4,7.4,142,255,8.2
2/22/2019,Zhuzhou,CN,7.3,10.6,17.1,68,162,4.6
2/22/2019,Ürümqi,CN,11.8,16,22.8,54,127,4.1
2/22/2019,İzmit,TR,20.8,20.9,13.2,64,140,7.1
2/22/2019,Łódź,PL,3.2,7,22,17,38,2.2
2/22/2019,Ōita,JP,5.6,7.5,28.9,23,74,2.9
2/23/2019,Adapazarı,TR,15.6,10.6,22.9,29,57,14.5
2/23/2019,Aguascalientes,MX,2.2,7.2,395,1,1,6
2/23/2019,Akita,JP,4.5,9.3,35.2,16,74,1.5
2/23/2019,Amsterdam,NL,4.1,14.7,5.5,24,70,0.5
2/23/2019,Andong,KR,5.6,13.9,12.1,45,127,5.8
2/23/2019,Ankara,TR,11.1,34.3,1.7,58,65,5.6
2/23/2019,Antwerpen,BE,0.1,17,6.5,30,74,0.6
2/23/2019,Anyang,CN,15.1,32,28.1,138,226,11.2
2/23/2019,Atlanta,US,2.2,2.8,15.2,5,12,0.5
2/23/2019,Bangkok,TH,0.1,7,7.1,30,65,1.1
2/23/2019,Beijing,CN,16.3,33.9,23.2,103,220,5.1
2/23/2019,Belfast,GB,1.7,12.4,24.9,36,76,0.9
2/23/2019,Belgrade,RS,6.7,11.2,21.4,16,41,3
2/23/2019,Bengaluru,IN,7.3,20.6,14.8,73,130,2.8
2/23/2019,Berlin,DE,0.1,13.3,17.9,14,40,0.7
2/23/2019,Bhopal,IN,4.1,5.6,24.8,71,112,11.9
2/23/2019,Bilbao,ES,0.1,16.5,20.8,44,75,5.1
2/23/2019,Bogotá,CO,7.3,8.9,7.1,42,82,0.6
2/23/2019,Brescia,IT,0.1,16.5,34.6,35,80,1.6
2/23/2019,Brisbane,AU,0.1,0.1,0.1,13,20,0.1
2/23/2019,Bristol,GB,2.2,18.9,5,48,127,1.6
2/23/2019,Brussels,BE,0.1,16.5,6.5,22,63,0.6
2/23/2019,Budapest,HU,3.8,9.6,19.6,12,23,1.3
2/23/2019,Burgos,ES,0.1,10.1,15.5,40,46,2.6
2/23/2019,Bursa,TR,33.6,31.6,16.4,33,51,4.7
2/23/2019,Busan,KR,5.6,16.7,28.9,42,87,5.8
2/23/2019,Bydgoszcz,PL,4.7,11.7,17.9,55,117,2.8
2/23/2019,Calama,CL,2.8,3.2,2,52,28,1.6
2/23/2019,Cardiff,GB,2.2,23.1,4.1,51,142,1.6
2/23/2019,Changchun,CN,10,21.5,36.6,74,164,8.2
2/23/2019,Changsha,CN,7.3,11.9,19.9,28,97,2.6
2/23/2019,Changwon,KR,5.6,20.4,22.4,47,93,4.3
2/23/2019,Changzhou,CN,11.8,26.6,13,108,193,5.6
2/23/2019,Charleroi,BE,0.1,14.7,5.3,28,72,0.6
2/23/2019,Chengdu,CN,10.9,25.2,5.7,87,171,3.6
2/23/2019,Cheongju-si,KR,6.7,36.2,10.4,69,154,5.8
2/23/2019,Chiang Mai,TH,0.1,11.6,12.7,68,163,1.1
2/23/2019,Chiba,JP,3.4,6.5,34.4,16,57,1.5
2/23/2019,Chon Buri,TH,0.1,4.7,7.5,33,57,1.6
2/23/2019,Chongqing,CN,7.3,14.2,9.4,43,99,3.6
2/23/2019,Chuncheon,KR,8.9,21.3,11.2,56,117,4.3
2/23/2019,Concepción,CL,17.8,3.6,5.9,31,20,2.7
